	text	category	ln
1165	സാർ സാമൂഹ്യ പ്രവർത്തകനായ താങ്കൾ പറയുന്നത് വ്യഭിചാരം തെറ്റല്ല എന്നാണല്ലോ, ബുദ്ധിയുള്ള ഒരാൾക്ക് പോലും ഇതിൽ ജീവിക്കാൻ എന്താണ് ബുദ്ധിമുട്ട്?അതിനെ കുറിച്ച് പറഞ്ഞിട്ട് കാര്യമില്ല, അവൻ ജീവിക്കുകയല്ല വേണ്ടത്. ജീവിതം.	Non-anti-LGBT+ content	eng_ml
1166	നിന്റെ കാര്യത്തിൽ ശ്രദ്ധപുലർത്തുക	Non-anti-LGBT+ content	eng_ml
1167	തകർന്നു തരിപ്പണമായ രാജ്യം	Non-anti-LGBT+ content	eng_ml
1168	തിരുനംഗൈ റിവ്യൂ ട്രാൻസ്ജെൻഡർ സഹോദരി സപ്തിങ്കള	Non-anti-LGBT+ content	eng_ml
1169	മിക്ക രാജ്യങ്ങളിലും സ്വവർഗരതി നിലനിൽക്കുന്നുണ്ടെങ്കിലും	Homophobic	eng_ml
1170	ജാതി-മത മുദ്രാവാക്യം വിളിക്കുന്നത് പ്രകൃതിവിരുദ്ധമാണ്.	Non-anti-LGBT+ content	eng_ml
1171	പിങ്ക് ഷർട്ട് ku പ്രത്യുൽപാദന കോളം ആശങ്ക	Non-anti-LGBT+ content	eng_ml
1172	നാശം...ഇവരാണ് മനുഷ്യർ!!വൃത്തികെട്ട മൃഗ വേട്ടക്കാർ..	Homophobic	eng_ml
1173	നിങ്ങൾ പറഞ്ഞത് ശരിയാണ് പക്ഷെ ഇത് അറബ് രാജ്യമോ ഇന്ത്യയോ ആണ്.. ശരി. സ്വതന്ത്ര രാജ്യം.. നിങ്ങളുടെ യാത്ര പൂർത്തിയാക്കൂ, ആർക്കും അഭിപ്രായമിടാം. ശരി നടുവിരൽ നടുവിരൽ	Non-anti-LGBT+ content	eng_ml
1174	മറ്റൊരു ലെവൽ	Non-anti-LGBT+ content	eng_ml
1175	പൂക്കളും ചെടികളും ജന്തുക്കളും മനുഷ്യനുമായി ഇണചേരുകയല്ല, മറിച്ച് മനുഷ്യൻ... അതിനാൽ മനുഷ്യൻ നികൃഷ്ടവും നീചവുമായ സൃഷ്ടിയാണ്...	Homophobic	eng_ml
1176	പറയാൻ വാക്കുകളില്ല. ഞാൻ ചിന്താകുഴപ്പത്തിലാണ്. സന്തുഷ്ടനായ ഒരു വ്യക്തിയുടെ വികാരങ്ങൾ ശരിക്കും പ്രകടിപ്പിച്ച സംവിധായകന് ഹൃദയം നിറഞ്ഞ നന്ദി.	Non-anti-LGBT+ content	eng_ml
1177	ഒരു സഹോദരിയുടെ സ്നേഹം യഥാർത്ഥമാണ്	Non-anti-LGBT+ content	eng_ml
1178	എന്ത് പറ്റി, വരൂ, എല്ലാവരും പോയി സൺ ടിവി എപ്പിസോഡ് മാറ്റൂ.....	Non-anti-LGBT+ content	eng_ml
1179	ഉടൻ തന്നെ ഗാനം 2 ഇടുക	Non-anti-LGBT+ content	eng_ml
1180	അമ്പതാം പോസ്റ്റിന് അഭിനന്ദനങ്ങൾ	Non-anti-LGBT+ content	eng_ml
1181	നിങ്ങളുടെ കഥ അതിശയകരമാണ്	Non-anti-LGBT+ content	eng_ml
1182	സ്വവർഗരതി പാപമാണോ ?? അതെ, സ്വവർഗരതി പാപമാണെന്ന് വിശുദ്ധ ബൈബിൾ പറയുന്നു.	Homophobic	eng_ml
1183	ആ സഹോദരിക്ക് വലിയ മനസ്സുണ്ട്..	Non-anti-LGBT+ content	eng_ml
1184	ഇല്ല, തല താഴ്ത്തി നിന്ന് വെള്ളം കുടിച്ചാലും തെറ്റ് ശരിയാണെന്ന് പറയാൻ കഴിയില്ല. എന്തുകൊണ്ടാണ് ഇത് എന്നെ അലട്ടുന്നത്? സ്ത്രീക്ക് വേണ്ടി സ്ത്രീയെയും പുരുഷന് പുരുഷനെയും ദൈവം സ്ത്രീക്ക് വേണ്ടി കാക്കയെയും പുരുഷന് വേണ്ടി സ്ത്രീയെയും എങ്ങനെ തിരഞ്ഞെടുക്കും? എല്ലാവരുമായും സൗഹൃദത്തെ അഭിനന്ദിക്കുന്നത് തെറ്റല്ല, സന്തോഷവും സങ്കടവും പങ്കിടുന്നതിൽ തെറ്റില്ല, പക്ഷേ ലൈംഗികതയിൽ അത് തെറ്റാണ്. നമ്മൾ വളരെയധികം സ്നേഹിക്കുന്ന ഒരാൾ നമ്മുടെ അമ്മയായിരിക്കാം, നമ്മുടെ പിതാവായിരിക്കാം, ഒരു സുഹൃത്തായിരിക്കാം, ഒരു സുഹൃത്ത്, ഒരു സഹോദരൻ അല്ലെങ്കിൽ സഹോദരി, ആരുമാകാം. ഇത് ഒരു ലളിതമായ പ്രവൃത്തിയാണ്. ബോധവുമായി ശരീരം പങ്കിടുന്നത് എതിർലിംഗത്തിന് ശരിയാണ്. പരിഷ്കൃതമായ മറ്റൊരു ജീവിതം നല്ലതായിരിക്കില്ല സുഹൃത്തേ. ദൈവം നമുക്ക് ന്യായം തന്നിട്ടുണ്ട്, അതിനെ വികാരത്തിന്റെ അടിമയാക്കരുത്, നിങ്ങളുടെ അറിവോടെ ചിന്തിക്കുക.	Homophobic	eng_ml
1185	നമുക്ക് സാധാരണ സംസാരിക്കാം, എന്തിനാണ് ഓവർ ആക്ടിംഗ്?	Non-anti-LGBT+ content	eng_ml
1186	ആരെ കല്യാണം കഴിക്കണം എന്ന് ദൈവം തീരുമാനിച്ചു....ഇനി നിന്നോട് സംസാരിച്ചിട്ട് കാര്യമില്ല.ദൈവം ഇല്ല എന്ന് പറയുന്ന ആളാണ് ഞാൻ.എങ്ങനെ ജീവിക്കണമെന്ന് ഏതോ മതഗ്രന്ഥം പറഞ്ഞുകൊടുക്കരുത്.എന്തെങ്കിലും പാടില്ല. ദൈവം പറയണം, ഞാൻ എന്തിന് എന്റെ ജീവിതം തീരുമാനിക്കണം, ഒരു വികാരം വിലമതിക്കുന്നു, എനിക്കറിയാത്ത ഒരു മതം എനിക്കാവശ്യമില്ല.	Non-anti-LGBT+ content	eng_ml
1187	ചലനാത്മക വിപ്ലവ ദാമ്പത്യത്തെ അവിടെ നടന്ന വൈകാരിക ബന്ധത്തെ പുണരുകയും അതിനെ സാമൂഹിക വിഭ്രാന്തിയായി പ്രചരിപ്പിക്കുകയും ചെയ്ത താങ്കൾ (നക്കീരൻ) നിങ്ങളോട് (നക്കീരൻ) ചോദിക്കുന്നു, നിങ്ങൾക്ക് ഇത് സംപ്രേക്ഷണം ചെയ്യാൻ വെറുപ്പില്ലേ?	Non-anti-LGBT+ content	eng_ml
1188	ganesh s Sakthi  നിങ്ങൾ എന്താണ് ചെയ്യുന്നത്, നിങ്ങൾ എന്താണ് പഠിച്ചത്	Non-anti-LGBT+ content	eng_ml
1189	എങ്ങനെയാണ് ബ്രോ ബ്ലൂഡ് ഒരു ആപ്പ്? ???	Non-anti-LGBT+ content	eng_ml
1190	ട്രാൻസ്‌ജെൻഡർ ശരി എന്താണ് ദൈവമേ എനിക്കൊന്നും മനസ്സിലാകുന്നില്ല. അവർ സംസാരിക്കുന്നു, അവരുടെ വികാരങ്ങൾ അവരുടേതല്ല, പക്ഷേ അവർ ഒരു പെൺകുട്ടിയെ സ്നേഹിക്കുന്നു. ആ ബെന്നിനും അശ്ലീല വികാരങ്ങൾ ഉണ്ട്. അവർ പറയുന്നത് സ്വാർത്ഥത മാത്രമാണ്. നിങ്ങൾ എങ്ങനെ ജീവിച്ചാലും, നിങ്ങൾ ഒരു സ്ത്രീയാണ്. വാത്സല്യം കാണിക്കുന്നത് തെറ്റല്ല, വിവാഹം കഴിക്കാൻ പ്രലോഭിപ്പിക്കരുത്. നിനക്ക് നല്ലൊരു ജീവിതം ആശംസിക്കുന്നു. മാലിനിയായി നിൽക്കൂ	Non-anti-LGBT+ content	eng_ml
1191	ഹേയ് ഇത് നല്ല ന്യൂട്രൽ_ഫേസ് അല്ല	Non-anti-LGBT+ content	eng_ml
1192	സ്വവർഗ്ഗരതി എല്ലാ ജീവജാലങ്ങളിലും ഉണ്ട്.ആദ്യം മനസ്സിലാക്കുക.അപ്പോൾ എല്ലാ മനശാസ്ത്രജ്ഞരും പറഞ്ഞു അത് സ്വാഭാവികമാണ്.നമ്മൾ പറയുന്നതിനെ കുറിച്ച് സംസാരിക്കരുത്.എല്ലാവർക്കും ഒരു കാഴ്ചപ്പാട് ഉണ്ടാകണം.അത് മാനസികമാണെന്ന് ആരെങ്കിലും തെളിയിക്കട്ടെ. അസുഖം, ഞങ്ങളോട് നിർത്താൻ പറയൂ, ഡോക്ടർ ശാലിനി പറയുന്നത് കേൾക്കരുത്. ലോകം മുഴുവനും ഇത് അംഗീകരിച്ചു.ഇന്ത്യ വന്നിട്ട് വർഷങ്ങളായി.ഇത്രയും വർഷമായി അവിടെ കഴിയുന്ന ട്രാൻസ്ജെൻഡേഴ്സിനെ പരിചരിക്കുന്ന മനോഭാവത്തിലേക്ക് ഇന്നത്തെ തലമുറ വരട്ടെ.. അപ്പോൾ തീർച്ചയായും ഈ കാര്യം മാറും. ഇനി വരുന്ന തലമുറ ജനിക്കില്ല എന്ന് പറയരുത്, എത്രയെത്ര അനാഥാലയങ്ങൾ ഉണ്ടെന്ന് അറിയാമോ? ഒന്നാമതായി അവരെ കാമമെന്ന മുദ്രകുത്തരുത്.. ഇതും ഒരു പ്രണയമാണ്.. നമ്മൾ മനസ്സിലാക്കണം.. ഞാനും; അവനാണ് നിന്നെ കളിയാക്കിയത്.പക്ഷെ ഞാൻ ഇത് മനസ്സിലാക്കി അവനെ പിന്തുണച്ചു, ശരി. നമുക്ക് കാണാൻ കഴിയുന്നത് മാത്രമല്ല ലോകം.അറിയുന്നത് മാത്രമല്ല അറിവ്.	Non-anti-LGBT+ content	eng_ml
1193	എല്ലാ ട്രാൻസ്ജെൻഡേഴ്സും	Non-anti-LGBT+ content	eng_ml
1194	ഇവർ പുരുഷന്മാരാണ്. അവർ അങ്ങനെ കരുതുന്നുവെങ്കിൽ ശരി; ഒരു നാണക്കേടും കൂടാതെ ജോലി ചെയ്ത് ജീവിക്കുക.; എന്നാൽ ഈ ആളുകൾ കൂടുതൽ കൂടുതൽ സ്വയം ഒറ്റപ്പെടൽ ഉണ്ടാക്കുന്നു എന്നത് ഒരു വസ്തുതയാണ്.; അവരിൽ നല്ലവരും കഠിനാധ്വാനികളുമായ ചിലരുണ്ടെന്നത് സത്യമാണ്. അവരിൽ നിന്ന് അവർക്ക് വരുന്ന നാണക്കേട് അനിവാര്യമാണ്.; അവരെപ്പോലെയുള്ള തീവണ്ടി കൊള്ളക്കാരെ ആ നല്ല മനുഷ്യർ പാഠം പഠിപ്പിക്കണം.	Non-anti-LGBT+ content	eng_ml
1195	ഈ ട്രാൻസ്ജെൻഡർ നായ്ക്കൾ കാരണം മറ്റുള്ളവർക്ക് ചീത്തപ്പേര് ഉണ്ടാകുന്നു.	Transphobic	eng_ml
1196	നിങ്ങളുടെ തലയോട്ടിയിൽ ധാരാളം കോണുകൾ ഉണ്ടോ?	Non-anti-LGBT+ content	eng_ml
1197	അവർക്ക് ബുദ്ധിമുട്ട് സഹിക്കാനായില്ല	Non-anti-LGBT+ content	eng_ml
1198	നിങ്ങൾ ചോദിച്ചത് എന്നോട് പറയൂ, എനിക്ക് മനസ്സിലാകുന്നില്ല, ദയവായി സംസാരിക്കുക	Non-anti-LGBT+ content	eng_ml
1199	എന്റെ ബിസിനസ്സ് തുടങ്ങാൻ എനിക്ക് അഡ്വാൻസ് പണം വേണം	Non-anti-LGBT+ content	eng_ml
1200	ദരിദ്രർക്ക് നിങ്ങൾ നൽകുന്ന ഭക്ഷണമാണ് മഹാതാന ദൗത്യം, അത് എല്ലാ ദിവസവും തുടരുന്നു	Non-anti-LGBT+ content	eng_ml
1201	ഞാനും ടൈലറും ഞങ്ങളുടെ കടയിലേക്ക് ജാക്കറ്റുകൾ വാങ്ങും	Non-anti-LGBT+ content	eng_ml
1202	കുറിഞ്ഞി ദേശക്കാലത്തെ സ്ത്രീകൾ ദേവതകളാണെങ്കിൽ മലയോര വനങ്ങളിൽ എന്ത് ചെയ്യാൻ കഴിയും	Non-anti-LGBT+ content	eng_ml
1203	7:42 - ഈ സഹോദരി സമാധാനമായി സംസാരിക്കുന്നത് കണ്ടപ്പോൾ എന്റെ കണ്ണുനീർ വന്നു. 5:40 - ആ സഹോദരി സന്തോഷം_കണ്ണീരോടെ_മുഖം പറഞ്ഞതിനാൽ ഞാൻ ഉറക്കെ ചിരിച്ചു; 9:05 - മരണത്തോട് പൊരുതാൻ പറഞ്ഞപ്പോൾ അവർ എങ്ങനെയാണ് ഇത്ര സുന്ദരികളാകുന്നത്?	Non-anti-LGBT+ content	eng_ml
1204	വികാരങ്ങൾ മനസ്സിലാക്കാൻ കഴിയാതെ, 7-ാം വയസ്സിൽ ആ ഋതുവിലെ അശ്രദ്ധയിലും സന്തോഷത്തിലും മുഴുകിയിരുന്ന എന്റെ ചുറ്റുമുള്ള കൂട്ടുകാർ ഏകാന്തതയും ശൂന്യവും അന്യനും ആയ നിമിഷങ്ങൾ...; പതിനാറാം വയസ്സിൽ ഒരേ ലിംഗത്തിൽ പൂത്തുലഞ്ഞ ആദ്യ പ്രണയം... വർഷങ്ങൾ കടന്നുപോയാലും അത് ഓർമ്മകളിലേക്ക് ഒരു അനശ്വര പെയിന്റിംഗ് പോലെ തകർന്നു വീഴുന്നു.; 25-ആം വയസ്സിൽ, എന്റെ പോരാട്ടങ്ങൾ നഷ്ടപ്പെട്ട ഞാൻ ഒടുവിൽ സ്വമേധയാ മരണത്തിന്റെ തൊണ്ടയിൽ പ്രവേശിച്ചു, അവിടെ അവഗണിക്കപ്പെടുകയും ജീവിതത്തിന്റെ വനത്തിലേക്ക് വീണ്ടും തുപ്പുകയും ചെയ്തു. ഇപ്പോൾ ഈ നിഴൽ നിറഞ്ഞ ലോകത്ത് പുതിയ പരിണാമത്തോടെ ഞാൻ മാനസികമായി യാഥാർത്ഥ്യങ്ങൾ തേടി സഞ്ചരിക്കുന്നു, ഒരു അന്യഗ്രഹ ജീവിതം പോലെ... smirking_face	Non-anti-LGBT+ content	eng_ml
1205	ചോറ് തിന്നാൻ ഇഷ്ടമല്ലെങ്കിൽ പട്ടിണി കിടന്ന് മരിക്കണം, അവർ നാല് വയസ്സുള്ള കുട്ടിയെ ബലാത്സംഗം ചെയ്ത് കൊന്നില്ല എന്നത് ന്യായമല്ലേ?രണ്ട് സ്ത്രീകളല്ല, രണ്ട് പുരുഷന്മാരാണ്. , പരസ്പരം പ്രണയത്തിലായി.	Non-anti-LGBT+ content	eng_ml
1206	നിങ്ങൾ ഒരു മികച്ച പ്രഭാഷകനാണ്, സിംഹാസനം, നിങ്ങൾ ഒരു മികച്ച റെക്കോർഡിംഗ് നടത്തി മറ്റുള്ളവരെ മനസ്സിലാക്കി. നന്ദി സിംഹം തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ് തംബ്സ്_അപ്പ് മടക്കി_കൈകൾ മടക്കിയ_കൈകൾ മടക്കിയ_കൈകൾ	Non-anti-LGBT+ content	eng_ml
1207	സെമ സെമ സൂപ്പർ ഗോ	Non-anti-LGBT+ content	eng_ml
1208	ഈ സ്റ്റോറി ഞാൻ കണ്ടു, ഇത് സെക്‌സ് ആയിരിക്കുമെന്ന് ഞാൻ കരുതി, പക്ഷേ എന്റെ കണ്ണുകൾ കലങ്ങി. ശരിക്കും നല്ല ശേഖരം red_heart red_heart red_heart red_heart OK_കൈ_വെളിച്ചം_skin_tone OK_hand_light_skin_tone OK_hand_light_skin_tone	Non-anti-LGBT+ content	eng_ml
1209	എന്റെ കമന്റ് നിങ്ങൾ വായ അടച്ചു ബ്രൗൺ ഭാവമില്ലാത്ത_മുഖം ഒരു ചോദ്യം ചോദിച്ചു നിങ്ങൾ എന്തിനാണ് ചിരിക്കുന്നതെന്ന് മൈരു ചോദിക്കുന്നു അവർ വളരെ വെറുപ്പുളവാക്കുന്നതാണോ നിഷ്പക്ഷ_മുഖം നിങ്ങളുടെ കുടുംബത്തിൽ അത്തരത്തിലുള്ള ആരെയെങ്കിലും നിങ്ങൾക്ക് അറിയാമോ unamused_face	Non-anti-LGBT+ content	eng_ml
1210	ട്രെയിനിൽ യാത്ര ചെയ്യുന്ന സ്ത്രീ ഈ രംഗം കണ്ട് ചിരിച്ചുകൊണ്ട് ചെരുപ്പുകൊണ്ട് അടിക്കുകയായിരുന്നു	Non-anti-LGBT+ content	eng_ml
1211	അഭിനന്ദനങ്ങൾ സഹോദരാ !!! സമൃദ്ധമായി ജീവിക്കൂ!!!	Non-anti-LGBT+ content	eng_ml
1212	അവർ ഓടിപ്പോയി കല്ലെറിയട്ടെ	Transphobic	eng_ml
1213	തലൈവ അൾട്ടിമേറ്റ് ഫയർ ഫയർ .കരയുന്ന കൈകൊട്ടി_കൈകൾ ..	Non-anti-LGBT+ content	eng_ml
1214	ഒന്നും കുടിക്കണ്ട... പോയി നക്കി കുടിക്ക്	Non-anti-LGBT+ content	eng_ml
1215	പാചകത്തിൽ താൽപ്പര്യം കാണിക്കുക	Non-anti-LGBT+ content	eng_ml
1216	നാംതമിഴ് പാർട്ടി അധികാരത്തിൽ വന്നാൽ നിങ്ങളെ സഹായിക്കും...	Non-anti-LGBT+ content	eng_ml
1217	ഇത്രേം വരെ ഹനിക്കപെട്ട സ്വാതന്ത്ര്യം..ഇതിനെ കുറിച്ച് നമ്മൾ സമൂഹത്തിൽ പറഞ്ഞാൽ.. വളർന്നില്ലെങ്കിൽ.. എന്തിന് നമ്മൾ സംസാരിക്കണം.. അതൊന്നും ഞാൻ കാര്യമാക്കുന്നില്ല...ഇത് . .തെറ്റ് ..നമ്മൾ എല്ലാവരും അതിന്റെ അനന്തരഫലങ്ങൾ ..ഒരുമിച്ചു ..	Homophobic	eng_ml
1218	മറ്റുള്ളവരുടെ സ്നേഹത്തിലൂടെ നമുക്ക് ദൈവത്തെ കാണാൻ കഴിയും	Non-anti-LGBT+ content	eng_ml
1219	അവരെ പൊക്കി ലാഡം കെട്ടരുത്	Transphobic	eng_ml
1220	നിശാന്തിനി കൃഷ്ണമൂർത്തി രാജ്യം മഹാശക്തിയായതും കുലത്തൊഴിലായി ഭിക്ഷാടനം നടത്തിയതും നിങ്ങൾ കാരണമാണ്, സ്വയം മാറുക, നിങ്ങളോടുള്ള ബഹുമാനം താനേ വരും.	Non-anti-LGBT+ content	eng_ml
1221	ദയവായി ഹോമോ സെക്‌സിനെ കുറിച്ച് സംസാരിക്കുന്നത് ഒഴിവാക്കുക, അത് നമ്മുടെ ഇന്ത്യൻ തമിഴ് സംസ്‌കാരത്തിന് യോജിച്ചതല്ല, നമ്മുടെ രാജ്യം നാഗരികതയുടെ തുടക്കക്കാരനാണ്, മറ്റ് രാജ്യങ്ങളിൽ നിന്ന് പഠിക്കേണ്ട ആവശ്യമില്ല.	Homophobic	eng_ml
1222	ആ സഹോദരിക്ക് വലിയ മനസ്സുണ്ട്..	Non-anti-LGBT+ content	eng_ml
1223	നിനക്കെന്താ....കാളയും കാളയും പൂവൻകോഴിയും പൂവൻകോഴിയും......ടിക്കിലോന കളിക്കുന്നത് എവിടെയെങ്കിലും കണ്ടിട്ടുണ്ടോ?. പുരുഷന്മാർ മാത്രമാണ് ഇങ്ങനെ...	Homophobic	eng_ml
1224	നശിക്കാനുള്ള പരമമായ മാർഗമാണ് നസാമ. അത് ദൈവത്തിന്റെ ഏറ്റവും വലിയ പാപമാണ്. അങ്ങനെയാണ് ദൈവം സോദോമിനെയും ഗൊമോറയെയും സോദോമിന്റെയും ഗൊമോറയുടെയും മണ്ണിൽ പൊടിയാക്കിയത്. കൊറോണ പോലൊരു ഫലം ഇനി വരാതിരിക്കാൻ നമുക്ക് ഇതിനെ നിയമപരമായി തെറ്റ് എന്ന് വിളിക്കാം. സോദോമിന്റെയും ഗൊമോറയുടെയും നാശത്തിന്റെ തെളിവുകൾ ഭൂമിയിലുണ്ട്.	Homophobic	eng_ml
1225	ആണും പെണ്ണും പ്രണയദിനം ആഘോഷിച്ചാൽ ആർഎസ്എസ് ദേശാഭിമാനി സുനാമി അഴിച്ചുവിടും. ഈ വിധിയെങ്ങനെ അവർ അംഗീകരിച്ചു...?ഒരു പാല് പോലും ഒഴിച്ചില്ല....പ്രധാനമാണോ എച്ച്.രാജ..?	Non-anti-LGBT+ content	eng_ml
1226	നിങ്ങൾ ഒരു ട്രാൻസ്സെക്ഷ്വൽ ആണെന്ന് എന്നോട് പറയാത്തതെന്താണ്, നിങ്ങൾ പണം ചോദിച്ചാലും പണമില്ല എന്ന് എന്നോട് പറയുക?	Non-anti-LGBT+ content	eng_ml
1227	33.33% ക്രോസോം 33.33% ഹോർമോൺ 33.33% സാഹചര്യത്തിന്റെ മാനസിക ആഘാതം മൂലമാണ് പാൽ ആകർഷണം ഉണ്ടാകുന്നത്, കൂടാതെ ഹൈന്ദവ ഇതിഹാസങ്ങളിലും പരാമർശിക്കപ്പെടുന്നു, ഉദാഹരണത്തിന്, തമിഴ്നാട്ടിലെ കൂവാഗം, മഗരാസ്ത്ര, മധ്യപ്രദേശിലെ ഐൻഡ, എല്ലോറ ശിൽപങ്ങൾ.	Non-anti-LGBT+ content	eng_ml
1228	സ്വവർഗരതി എന്നത് വ്യക്തിസ്വാതന്ത്ര്യമാണ്....രണ്ട് മനസ്സോടെ ലൈംഗികബന്ധത്തിൽ ഏർപ്പെടുന്നതിൽ തെറ്റില്ല....സെക്ഷൻ 377.. സ്വാഗതാർഹമല്ല....	Non-anti-LGBT+ content	eng_ml
1229	ദൈവത്തിന്റെ ശരീരത്തിൽ ആണും പെണ്ണും ഉണ്ടായിരുന്നപ്പോൾ	Non-anti-LGBT+ content	eng_ml
1230	നമുക്ക് സെക്‌സ് വേണം, വിദേശി തരുന്നതെല്ലാം നമുക്ക് വേണമെന്ന് അവർ വഴക്കിട്ടാൽ അത് സാംസ്‌കാരിക അധഃപതനമാണോ? നീ എന്തിനേക്കുറിച്ചാണ് സംസാരിക്കുന്നത്?	Non-anti-LGBT+ content	eng_ml
1231	ദേശി ഗെയിമർ  നല്ല രീതിയിൽ ഉത്തരം നൽകാൻ ശ്രമിക്കുന്നു ചെറുതായി_പുഞ്ചിരി_മുഖം ചെറുതായി_പുഞ്ചിരി_മുഖം എന്റെ മതം പറയുന്നതെല്ലാം എനിക്ക് എടുക്കേണ്ട ആവശ്യമില്ല... പല കാര്യങ്ങളിലും എന്റെ സ്വന്തം ന്യായം മതി എന്റെ സുഹൃത്ത് ചെറുതായി_ പുഞ്ചിരി_മുഖം	Non-anti-LGBT+ content	eng_ml
1232	ദരിദ്രരെ സഹായിക്കുക, ദൈവം നിങ്ങളെ നൂറു വർഷം നന്നായി ജീവിക്കും	Non-anti-LGBT+ content	eng_ml
1233	ബ്രോ എന്റെ ഹൃദയം വേദനിക്കുന്നു ബ്രോ.. ആ സഹോദരിയോട് ശരിക്കും ബഹുമാനം... മടക്കിയ_കൈകൾ മടക്കി_കൈകൾ മടക്കി_കൈകൾ മടക്കി_കൈകൾ ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയം ചുവന്ന_ഹൃദയം thumbs_up thumbs_up thumbs_up	Non-anti-LGBT+ content	eng_ml
1234	നാഗ രത്നം	Non-anti-LGBT+ content	eng_ml
1235	ഒരു ട്രാൻസ്‌ജെൻഡർ ചിന്താഗതിക്കാരനായ ഫ്രാങ്കിന്റെ പേരിൽ നിങ്ങൾ എന്തിനാണ് അസ്വസ്ഥനാകുന്നത്?	Non-anti-LGBT+ content	eng_ml
1236	നീയാണ് എല്ലാം, ഒരു ജൻമമ്മ, നാണക്കേട്, വേദന നാണക്കേട്. മുഖം_സാവറിംഗ്_ഫുഡ് ഓഗ്രെ മുഖം_ആസ്വദിപ്പിക്കുന്ന_ഭക്ഷണം	Non-anti-LGBT+ content	eng_ml
1237	വലിയ ട്രാൻസ്‌ജെൻഡർമാർ ഒരു സംഘത്തെ നയിക്കുകയും പ്രതികരിക്കാത്ത ആൺകുട്ടികളെ പരിപാലിക്കുകയും അവരോട് ആഗ്രഹത്തിന്റെ വാക്കുകൾ പറഞ്ഞ് അവരെ ട്രാൻസ്‌ജെൻഡേഴ്സിലേക്ക് വലിച്ചിഴക്കുകയും ചെയ്യുന്നു. ട്രാൻസ്‌സെക്ഷ്വലുകളെ മുതലെടുത്ത് അവർ പല ആഗ്രഹങ്ങളും പറഞ്ഞ് മനസ്സ് മാറ്റി ലക്ഷങ്ങൾക്ക് വൻ നഗരങ്ങളിലേക്ക് വിൽക്കുന്നു. അവർ വഴികാട്ടും	Transphobic	eng_ml
1238	ശമ്പളത്തിന് റോസാപ്പൂക്കൾ ക്ഷമിക്കുക! നീ പറഞ്ഞതുകൊണ്ട് ഞാൻ തെറ്റിദ്ധരിച്ചു.	Non-anti-LGBT+ content	eng_ml
1239	സെമ്മ നിങ്ങളോട് പ്രണയം തോന്നുന്നു. അങ്ങനെയൊന്ന് ആരും കേട്ടിട്ടില്ല	Non-anti-LGBT+ content	eng_ml
1240	കണ്ണടച്ചിരിക്കൂ സുഹൃത്തേ	Non-anti-LGBT+ content	eng_ml
1241	മുംബൈ ലായിൽ നിന്നുള്ള 9 പേരും തമിഴ്നാട്ടിലേക്ക് വരുമെന്ന് ഞാൻ കരുതുന്നു!!!!	Transphobic	eng_ml
1242	മനോഹരമായ തമിഴിൽ മനോഹരമായ ഉച്ചാരണത്തോടെ ഈ സമൂഹത്തിന്റെ വേദനകൾ വളരെ മനോഹരമായി പേറുന്ന സുന്ദരിയായ തമിഴത്തിക്ക് അഭിവാദ്യങ്ങൾ	Non-anti-LGBT+ content	eng_ml
1243	'തമ്പ്സ് അപ്പ്' അല്ലെങ്കിൽ 'ഫ്രാങ്ക്' എന്ന് പറഞ്ഞ് വളരെയധികം സ്ത്രീകൾ പുരുഷന്മാരെ വേദനിപ്പിക്കുന്നു, ചിരി ആവശ്യമാണ്, പക്ഷേ അമിതമല്ല.	Non-anti-LGBT+ content	eng_ml
1244	എനിക്കും അതുതന്നെ സംഭവിച്ചു	Non-anti-LGBT+ content	eng_ml
1245	ലിയോ സൂരജ്	Non-anti-LGBT+ content	eng_ml
1246	സ്വവർഗരതി കുറ്റമാണ്, വ്യഭിചാരം കുറ്റമാണോ അല്ലയോ? ഏതെങ്കിലും വക്കീൽ ഈ ചോദ്യം പൊതുതാൽപ്പര്യ കേസായി കോടതിയിൽ ഫയൽ ചെയ്താൽ നല്ലത്!	Homophobic	eng_ml
1247	സന്തോഷകരമായ ജീവിതത്തിലെ പോരാട്ടത്തിലെ പ്രധാന കാര്യം എല്ലാവരും അറിഞ്ഞിരിക്കണം,; ; സന്തോഷകരമായ സ്നേഹം യഥാർത്ഥത്തിൽ കാമത്തെക്കുറിച്ചല്ല; ; തീർച്ചയായും സന്തോഷകരമായ സ്നേഹം; പ്രണയം കാമത്തിന് വേണ്ടി മാത്രമുള്ളതാണ്. മഴവില്ല്_പതാക; ; ഇതെല്ലാം മനസ്സിലാക്കി മനസ്സിലാക്കണം.; ; സ്നേഹം പ്രചരിപ്പിക്കുക, ലോകത്തെ തംബ്സ്_അപ്പ് പ്രചരിപ്പിക്കുക	Non-anti-LGBT+ content	eng_ml
